Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Category,Product_Name,Region,Quantity,Unit_Price,Discount,Revenue,Profit,Sales_Channel
ORD-001090,2022-10-13,CUST-0089,David Martinez,Food & Beverage,Energy Drink Pack,Asia Pacific,7,132.51,0.1,834.81,325.7,Phone
ORD-001091,2023-01-11,CUST-0157,Thomas Martinez,Electronics,Smart Watch,Middle East,13,393.38,0.21,4040.01,1701.6,Partner
ORD-001092,2024-08-17,CUST-0270,David Rodriguez,Clothing,Safety Vest,Middle East,12,219.56,0.11,2344.9,766.6,Direct Sales
ORD-001093,2022-10-15,CUST-0015,William Anderson,Food & Beverage,Coffee Beans 5lb,Latin America,20,454.36,0.2,7269.76,2005.75,Online
ORD-001094,2023-08-24,CUST-0192,Robert Miller,Furniture,Standing Desk,Middle East,2,380.11,0.1,684.2,225.18,Phone
ORD-001095,2022-06-23,CUST-0004,Sarah Williams,Clothing,Work Boots,Latin America,2,142.39,0.25,213.58,89.25,Online
ORD-001096,2023-11-10,CUST-0305,Sarah Brown,Electronics,Smart Watch,Middle East,2,69.51,0.15,118.17,35.07,Partner
ORD-001097,2024-10-11,CUST-0368,Michael Rodriguez,Electronics,Wireless Headphones,Middle East,5,119.54,0.17,496.09,96.4,Retail Store
ORD-001098,2023-02-16,CUST-0155,Sarah Rodriguez,Office Supplies,Printer Paper Pack,Latin America,4,42.9,0.04,164.74,30.65,Phone
ORD-001099,2024-08-28,CUST-0267,Michael Williams,Electronics,Wireless Headphones,Europe,1,418.04,0.11,372.06,161.22,Online
ORD-001100,2023-04-27,CUST-0063,Richard Taylor,Office Supplies,Whiteboard Kit,Latin America,18,137.53,0.15,2104.21,669.69,Retail Store
ORD-001101,2022-02-14,CUST-0337,Sarah Garcia,Food & Beverage,Coffee Beans 5lb,Latin America,6,79.43,0.19,386.03,145.84,Retail Store
ORD-001102,2023-08-17,CUST-0262,William Miller,Food & Beverage,Snack Variety Pack,Latin America,10,337.09,0.24,2561.88,773.97,Partner
ORD-001103,2024-08-08,CUST-0342,Maria Anderson,Office Supplies,Whiteboard Kit,Latin America,14,408.61,0.04,5491.72,2004.33,Online
ORD-001104,2023-09-13,CUST-0062,Emily Thomas,Food & Beverage,Energy Drink Pack,North America,2,326.1,0.22,508.72,134.32,Phone
ORD-001105,2023-07-22,CUST-0022,Jennifer Miller,Office Supplies,Ink Cartridge Set,Latin America,1,491.06,0.09,446.86,86.35,Partner
ORD-001106,2024-11-16,CUST-0258,Jessica Jones,Furniture,Conference Table,Middle East,3,95.5,0.04,275.04,69.65,Partner
ORD-001107,2023-09-13,CUST-0289,Jennifer Williams,Office Supplies,Whiteboard Kit,Europe,13,43.42,0.21,445.92,135.95,Direct Sales
ORD-001108,2024-11-04,CUST-0493,Anna Wilson,Clothing,Work Boots,Europe,17,137.02,0.17,1933.35,528.47,Phone
ORD-001109,2022-05-19,CUST-0298,Jessica Anderson,Office Supplies,Desk Organizer,Middle East,2,24.47,0.18,40.13,15.27,Partner
ORD-001110,2023-04-20,CUST-0341,William Thomas,Electronics,Tablet Air,Latin America,8,61.66,0.22,384.76,89.09,Direct Sales
ORD-001111,2023-05-28,CUST-0197,Jennifer Anderson,Clothing,Business Shirt,North America,4,28.33,0.19,91.79,29.15,Phone
ORD-001112,2022-08-09,CUST-0192,Robert Miller,Food & Beverage,Coffee Beans 5lb,Europe,15,195.04,0.25,2194.2,609.69,Direct Sales
ORD-001113,2023-08-09,CUST-0103,James Anderson,Furniture,Conference Table,Latin America,8,108.58,0.04,833.89,171.66,Partner
ORD-001114,2022-07-17,CUST-0415,William Brown,Furniture,Executive Desk,Middle East,7,26.29,0.04,176.67,79.22,Online
ORD-001115,2023-11-29,CUST-0397,Maria Davis,Clothing,Work Boots,Middle East,6,344.36,0.24,1570.28,363.54,Online
ORD-001116,2024-08-28,CUST-0271,James Johnson,Clothing,Corporate Polo,Europe,17,182.53,0.15,2637.56,744.82,Phone
ORD-001117,2022-05-26,CUST-0071,Emily Brown,Electronics,Tablet Air,Latin America,19,48.29,0.2,734.01,264.63,Partner
ORD-001118,2023-11-09,CUST-0061,Sarah Wilson,Clothing,Corporate Polo,North America,1,119.77,0.24,91.03,15.78,Phone
ORD-001119,2023-08-13,CUST-0129,Robert Wilson,Clothing,Safety Vest,North America,3,271.87,0.06,766.67,225.92,Retail Store
ORD-001120,2022-04-27,CUST-0313,Michael Thomas,Food & Beverage,Bottled Water Case,Latin America,18,351.78,0.03,6142.08,1896.1,Phone
ORD-001121,2024-05-13,CUST-0470,James Anderson,Office Supplies,Printer Paper Pack,North America,9,108.25,0.22,759.92,328.42,Direct Sales
ORD-001122,2024-10-07,CUST-0105,Michael Rodriguez,Food & Beverage,Bottled Water Case,North America,3,404.77,0.14,1044.31,278.83,Retail Store
ORD-001123,2022-06-15,CUST-0428,Lisa Miller,Electronics,Smart Watch,North America,18,244.6,0.03,4270.72,995.08,Partner
ORD-001124,2023-12-19,CUST-0054,Anna Wilson,Electronics,Tablet Air,Middle East,14,244.02,0.2,2733.02,511.25,Retail Store
ORD-001125,2024-12-30,CUST-0117,Anna Garcia,Electronics,Laptop Pro 15,North America,20,431.54,0.17,7163.56,1637.75,Retail Store
ORD-001126,2022-09-14,CUST-0283,Sarah Wilson,Clothing,Business Shirt,Latin America,14,353.66,0.14,4258.07,1768.48,Partner
ORD-001127,2023-12-04,CUST-0061,Sarah Wilson,Food & Beverage,Bottled Water Case,Asia Pacific,14,459.85,0.06,6051.63,2556.23,Retail Store
ORD-001128,2022-04-04,CUST-0006,William Anderson,Furniture,Bookshelf Unit,Middle East,1,437.9,0.06,411.63,178.21,Phone
ORD-001129,2022-03-31,CUST-0030,Michael Taylor,Furniture,Bookshelf Unit,Europe,11,181.34,0.16,1675.58,631.24,Direct Sales
ORD-001130,2022-09-08,CUST-0150,Maria Smith,Furniture,Standing Desk,Latin America,3,47.43,0.23,109.56,42.54,Partner
ORD-001131,2024-01-22,CUST-0362,Lisa Wilson,Office Supplies,Ink Cartridge Set,Latin America,18,153.41,0.16,2319.56,677.19,Direct Sales
ORD-001132,2022-04-21,CUST-0137,Jennifer Jones,Office Supplies,Desk Organizer,Middle East,12,451.21,0.18,4439.91,1169.64,Online
ORD-001133,2023-04-18,CUST-0144,James Martinez,Electronics,Wireless Headphones,Europe,10,373.54,0.05,3548.63,,Phone
ORD-001134,2024-07-18,CUST-0418,Michael Brown,Furniture,Executive Desk,Europe,4,20.43,0.21,64.56,23.82,Partner
ORD-001135,2023-07-26,CUST-0302,Maria Miller,Clothing,Safety Vest,North America,20,198.13,0.0,3962.6,1328.36,Online
ORD-001136,2023-01-13,CUST-0228,William Wilson,Electronics,Wireless Headphones,Europe,14,270.92,0.17,3148.09,1387.07,Partner
ORD-001137,2023-06-22,CUST-0391,Richard Miller,Office Supplies,Printer Paper Pack,Middle East,19,116.11,0.01,2184.03,507.27,Direct Sales
ORD-001138,2024-03-05,CUST-0319,Emily Smith,Clothing,Winter Jacket,North America,10,430.67,0.23,3316.16,1031.16,Online
ORD-001139,2024-02-20,CUST-0294,James Williams,Food & Beverage,Organic Tea Set,Asia Pacific,15,375.36,0.23,4335.41,1779.42,Retail Store
ORD-001140,2023-08-29,CUST-0008,Maria Martinez,Office Supplies,Stapler Deluxe,North America,11,289.83,0.01,3156.25,1160.61,Retail Store
ORD-001141,2023-09-21,CUST-0138,David Wilson,Office Supplies,Desk Organizer,North America,19,333.78,0.21,5010.04,980.58,Online
ORD-001142,2024-08-13,CUST-0228,William Wilson,Clothing,Business Shirt,Latin America,2,483.28,0.12,850.57,167.31,Online
ORD-001143,2023-07-21,CUST-0112,Robert Garcia,Clothing,Business Shirt,Middle East,20,280.21,0.24,4259.19,1353.86,Online
ORD-001144,2023-04-11,CUST-0133,Anna Miller,Office Supplies,Stapler Deluxe,Latin America,6,81.98,0.15,418.1,181.93,Retail Store
ORD-001145,2023-10-12,CUST-0059,Thomas Wilson,Electronics,Wireless Headphones,Middle East,2,281.17,0.06,528.6,86.95,Partner
ORD-001146,2022-04-02,CUST-0133,Anna Miller,Office Supplies,Printer Paper Pack,Asia Pacific,20,125.0,0.03,2425.0,722.45,Phone
ORD-001147,2023-10-30,CUST-0058,David Jones,Food & Beverage,Coffee Beans 5lb,Europe,19,191.97,0.21,2881.47,937.08,Retail Store
ORD-001148,2023-10-31,CUST-0329,Thomas Martinez,Clothing,Safety Vest,Europe,20,396.2,0.08,7290.08,2387.93,Online
ORD-001149,2022-03-05,CUST-0334,John Wilson,Office Supplies,Whiteboard Kit,Asia Pacific,6,190.47,0.07,1062.82,430.42,Phone
ORD-001150,2023-10-04,CUST-0303,Jessica Smith,Electronics,Laptop Pro 15,Middle East,17,360.73,0.19,4967.25,1067.76,Retail Store
ORD-001151,2022-03-08,CUST-0365,Thomas Taylor,Office Supplies,Ink Cartridge Set,Latin America,5,196.73,0.25,737.74,314.62,Phone
ORD-001152,2024-05-06,CUST-0040,Maria Smith,Furniture,Standing Desk,Middle East,18,369.19,0.21,5249.88,1531.25,Phone
ORD-001153,2024-06-22,CUST-0027,David Johnson,Food & Beverage,Energy Drink Pack,Middle East,11,141.9,0.21,1233.11,446.48,Phone
ORD-001154,2024-07-22,CUST-0125,Jennifer Davis,Office Supplies,Ink Cartridge Set,Asia Pacific,11,376.61,0.03,4018.43,1517.7,Retail Store
ORD-001155,2024-11-01,CUST-0376,James Smith,Clothing,Safety Vest,North America,3,458.17,0.16,1154.59,309.93,Direct Sales
ORD-001156,2023-05-17,CUST-0230,Emily Taylor,Clothing,Corporate Polo,Middle East,14,340.31,0.17,3954.4,1061.11,Retail Store
ORD-001157,2022-06-16,CUST-0408,Jennifer Thomas,Office Supplies,Stapler Deluxe,Asia Pacific,14,216.3,0.25,2271.15,629.55,Online
ORD-001158,2022-12-08,CUST-0324,David Garcia,Furniture,Ergonomic Chair,Latin America,4,215.13,0.19,697.02,164.9,Online
ORD-001159,2022-02-19,CUST-0241,Robert Davis,Electronics,Wireless Headphones,North America,6,495.07,0.03,2881.31,547.26,Partner
ORD-001160,2024-04-03,CUST-0471,John Smith,Clothing,Winter Jacket,Asia Pacific,18,128.3,0.07,2147.74,749.47,Retail Store
ORD-001161,2022-08-09,CUST-0423,David Anderson,Office Supplies,Desk Organizer,Middle East,2,46.14,0.23,71.06,11.73,Phone
ORD-001162,2024-09-04,CUST-0467,Jessica Miller,Clothing,Winter Jacket,Latin America,5,369.39,0.18,1514.5,413.66,Direct Sales
ORD-001163,2024-01-28,CUST-0420,Emily Rodriguez,Food & Beverage,Coffee Beans 5lb,Europe,15,195.89,0.11,2615.13,777.74,Online
ORD-001164,2024-10-07,CUST-0302,Maria Miller,Office Supplies,Printer Paper Pack,Europe,11,33.66,0.13,322.13,94.2,Direct Sales
ORD-001165,2023-10-15,CUST-0261,James Johnson,Clothing,Safety Vest,Asia Pacific,6,477.22,0.01,2834.69,471.93,Partner
ORD-001166,2023-10-06,CUST-0452,Thomas Williams,Furniture,Bookshelf Unit,Middle East,4,180.2,0.04,691.97,251.63,Direct Sales
ORD-001167,2023-06-16,CUST-0250,Michael Johnson,Clothing,Corporate Polo,Europe,20,379.2,0.23,5839.68,1460.33,Direct Sales
ORD-001168,2022-12-12,CUST-0073,David Wilson,Electronics,Wireless Headphones,Middle East,1,303.21,0.01,300.18,54.87,Phone
ORD-001169,2024-01-27,CUST-0276,Anna Rodriguez,Furniture,Executive Desk,Latin America,7,148.1,0.24,787.89,253.74,Online
ORD-001170,2022-08-13,CUST-0228,William Wilson,Food & Beverage,Snack Variety Pack,Latin America,4,227.76,0.11,810.83,300.89,Direct Sales
ORD-001171,2022-06-11,CUST-0443,Anna Brown,Furniture,Conference Table,North America,8,366.41,0.08,2696.78,803.32,Direct Sales
ORD-001172,2022-03-20,CUST-0142,Sarah Brown,Clothing,Work Boots,North America,14,59.22,0.18,679.85,199.61,Direct Sales
ORD-001173,2022-10-08,CUST-0098,Richard Jones,Food & Beverage,Coffee Beans 5lb,North America,19,194.34,0.24,2806.27,695.94,Retail Store
ORD-001174,2024-10-14,CUST-0136,Jennifer Brown,Clothing,Corporate Polo,Latin America,10,74.58,0.16,626.47,265.24,Retail Store
ORD-001175,2024-10-01,CUST-0265,Emily Taylor,Furniture,Executive Desk,Latin America,18,309.5,0.18,4568.22,2002.51,Online
ORD-001176,2023-04-26,CUST-0353,Anna Martinez,Office Supplies,Desk Organizer,Latin America,12,247.27,0.16,2492.48,986.97,Phone
ORD-001177,2024-03-14,CUST-0154,William Davis,Furniture,Conference Table,Latin America,20,184.99,0.12,3255.82,1370.83,Partner
ORD-001178,2023-05-22,CUST-0058,David Jones,Office Supplies,Whiteboard Kit,Latin America,14,66.75,0.12,822.36,291.39,Direct Sales
ORD-001179,2024-09-28,CUST-0059,Thomas Wilson,Office Supplies,Whiteboard Kit,Europe,20,211.88,0.06,3983.34,1444.84,Partner
ORD-001180,2023-10-24,CUST-0260,Michael Thomas,Furniture,Bookshelf Unit,North America,9,340.74,0.1,2759.99,572.12,Phone
ORD-001181,2024-09-21,CUST-0218,Anna Smith,Clothing,Safety Vest,North America,8,176.52,0.2,1129.73,403.82,Direct Sales
ORD-001182,2023-02-27,CUST-0210,James Rodriguez,Furniture,Standing Desk,Europe,4,474.46,0.15,1613.16,566.37,Phone
ORD-001183,2022-07-04,CUST-0310,Sarah Smith,Food & Beverage,Coffee Beans 5lb,North America,11,456.99,0.19,4071.78,1156.92,Partner
ORD-001184,2023-02-11,CUST-0336,Jennifer Wilson,Electronics,4K Monitor,Europe,6,420.69,0.1,2271.73,533.07,Direct Sales
ORD-001185,2023-03-18,CUST-0149,James Brown,Furniture,Conference Table,Asia Pacific,18,369.33,0.24,5052.43,2218.91,Partner
ORD-001186,2024-09-20,CUST-0011,Sarah Brown,Food & Beverage,Coffee Beans 5lb,Middle East,2,86.9,0.08,159.9,60.92,Partner
ORD-001187,2024-02-13,CUST-0396,Sarah Thomas,Furniture,Executive Desk,Asia Pacific,13,74.28,0.19,782.17,288.62,Online
ORD-001188,2022-02-11,CUST-0044,Sarah Thomas,Electronics,Laptop Pro 15,Middle East,1,373.9,0.14,321.55,56.05,Partner
ORD-001189,2023-10-02,CUST-0049,Emily Garcia,Food & Beverage,Energy Drink Pack,Europe,11,218.32,0.19,1945.23,699.03,Phone
ORD-001190,2024-08-23,CUST-0235,John Brown,Furniture,Executive Desk,Asia Pacific,13,152.71,0.02,1945.53,311.16,Phone
ORD-001191,2024-11-03,CUST-0288,David Martinez,Office Supplies,Whiteboard Kit,Asia Pacific,8,197.38,0.25,1184.28,274.44,Phone
ORD-001192,2023-04-04,CUST-0488,Maria Taylor,Office Supplies,Desk Organizer,North America,19,487.84,0.1,8342.06,3173.03,Partner
ORD-001193,2023-11-12,CUST-0190,Sarah Thomas,Clothing,Work Boots,North America,5,406.74,0.24,1545.61,651.29,Direct Sales
ORD-001194,2022-06-21,CUST-0087,William Williams,Furniture,Bookshelf Unit,Middle East,5,207.57,0.21,819.9,240.21,Retail Store
ORD-001195,2023-06-01,CUST-0430,Jessica Miller,Food & Beverage,Snack Variety Pack,North America,14,162.61,0.08,2094.42,847.86,Partner
ORD-001196,2023-07-04,CUST-0165,David Davis,Food & Beverage,Organic Tea Set,Latin America,7,379.97,0.2,2127.83,609.25,Online
ORD-001197,2024-11-19,CUST-0161,David Brown,Furniture,Conference Table,Latin America,18,430.74,0.25,5814.99,2474.68,Partner
ORD-001198,2022-01-28,CUST-0054,Anna Wilson,Clothing,Business Shirt,Latin America,6,264.77,0.03,1540.96,602.19,Retail Store
ORD-001199,2022-12-16,CUST-0446,Lisa Smith,Electronics,Laptop Pro 15,Latin America,17,248.72,0.19,3424.87,979.08,Partner
ORD-001200,2023-08-26,CUST-0205,Jennifer Garcia,Electronics,Smart Watch,North America,9,266.02,0.15,2035.05,688.89,Partner
ORD-001201,2023-02-23,CUST-0333,John Taylor,Furniture,Ergonomic Chair,Asia Pacific,20,476.48,0.09,8671.94,2329.67,Phone
ORD-001202,2022-12-03,CUST-0242,Jessica Rodriguez,Clothing,Corporate Polo,Asia Pacific,17,360.39,0.12,5391.43,1912.31,Retail Store
ORD-001203,2023-10-01,CUST-0092,Lisa Rodriguez,Furniture,Bookshelf Unit,North America,7,107.64,0.02,738.41,230.7,Online
ORD-001204,2022-11-17,CUST-0049,Emily Garcia,Electronics,4K Monitor,Latin America,3,181.72,0.14,468.84,179.19,Phone
ORD-001205,2024-05-22,CUST-0322,Michael Smith,Electronics,Wireless Headphones,Asia Pacific,19,367.37,0.09,6351.83,1396.79,Direct Sales
ORD-001206,2022-06-08,CUST-0479,Robert Brown,Office Supplies,Desk Organizer,Middle East,19,84.69,0.18,1319.47,482.93,Retail Store
ORD-001207,2024-02-24,CUST-0135,Richard Anderson,Food & Beverage,Coffee Beans 5lb,Europe,11,292.07,0.21,2538.09,681.65,Phone
ORD-001208,2022-01-06,CUST-0495,David Anderson,Food & Beverage,Energy Drink Pack,Europe,8,494.65,0.02,3878.06,810.49,Retail Store
ORD-001209,2023-10-25,CUST-0076,Sarah Anderson,Furniture,Ergonomic Chair,Latin America,3,449.02,0.01,1333.59,395.39,Online
ORD-001210,2024-10-21,CUST-0226,Sarah Jones,Clothing,Winter Jacket,Asia Pacific,4,127.98,0.1,460.73,100.36,Direct Sales
ORD-001211,2023-10-12,CUST-0362,Lisa Wilson,Clothing,Safety Vest,Asia Pacific,17,48.32,0.15,698.22,269.39,Phone
ORD-001212,2024-06-23,CUST-0086,Maria Williams,Office Supplies,Ink Cartridge Set,Latin America,16,350.6,0.06,5273.02,2182.65,Phone
ORD-001213,2024-01-19,CUST-0461,Michael Miller,Clothing,Safety Vest,Europe,15,387.66,0.09,5291.56,1707.99,Online
ORD-001214,2023-01-02,CUST-0316,William Rodriguez,Food & Beverage,Snack Variety Pack,Latin America,1,105.96,0.09,96.42,37.75,Direct Sales
ORD-001215,2023-06-04,CUST-0301,Richard Anderson,Office Supplies,Stapler Deluxe,North America,17,461.57,0.15,6669.69,2934.27,Direct Sales
ORD-001216,2023-07-16,CUST-0141,Lisa Johnson,Clothing,Winter Jacket,North America,2,485.86,0.21,767.66,146.66,Direct Sales
ORD-001217,2022-12-22,CUST-0475,James Taylor,Clothing,Work Boots,Latin America,16,377.47,0.16,5073.2,1452.58,Partner
ORD-001218,2022-11-10,CUST-0054,Anna Wilson,Electronics,Smart Watch,North America,6,436.75,0.03,2541.88,823.9,Phone
ORD-001219,2023-10-06,CUST-0434,Thomas Taylor,Electronics,Laptop Pro 15,Latin America,4,430.37,0.07,1600.98,310.95,Online
ORD-001220,2022-12-13,CUST-0336,Jennifer Wilson,Food & Beverage,Coffee Beans 5lb,Asia Pacific,19,363.85,0.09,6290.97,2804.19,Direct Sales
ORD-001221,2023-01-31,CUST-0341,William Thomas,Clothing,Winter Jacket,North America,17,82.28,0.07,1300.85,518.03,Online
ORD-001222,2024-04-18,CUST-0023,Emily Jones,Office Supplies,Desk Organizer,Europe,6,321.3,0.21,1522.96,255.36,Phone
ORD-001223,2023-12-01,CUST-0160,Lisa Taylor,Office Supplies,Desk Organizer,Asia Pacific,15,288.4,0.17,3590.58,1005.88,Online
ORD-001224,2022-06-26,CUST-0238,Thomas Johnson,Electronics,Laptop Pro 15,North America,6,165.58,0.16,834.52,370.5,Retail Store
ORD-001225,2022-06-16,CUST-0087,William Williams,Electronics,Wireless Headphones,Asia Pacific,8,160.81,0.17,1067.78,178.54,Partner
ORD-001226,2024-02-16,CUST-0443,Anna Brown,Furniture,Ergonomic Chair,Asia Pacific,10,97.22,0.04,933.31,331.64,Online
ORD-001227,2023-08-28,CUST-0116,Thomas Smith,Furniture,Conference Table,Europe,9,351.8,0.07,2944.57,892.31,Retail Store
ORD-001228,2022-12-16,CUST-0297,Richard Wilson,Office Supplies,Stapler Deluxe,Middle East,2,475.34,0.15,808.08,325.89,Partner
ORD-001229,2023-03-01,CUST-0292,Richard Taylor,Furniture,Bookshelf Unit,Asia Pacific,11,352.83,0.13,3376.58,678.84,Direct Sales
ORD-001230,2023-06-13,CUST-0407,Lisa Williams,Office Supplies,Printer Paper Pack,Middle East,7,239.17,0.01,1657.45,688.52,Retail Store
ORD-001231,2023-10-24,CUST-0338,David Johnson,Furniture,Bookshelf Unit,Europe,12,286.25,0.16,2885.4,518.27,Partner
ORD-001232,2024-05-13,CUST-0166,Jessica Anderson,Electronics,Smart Watch,North America,16,174.01,0.16,2338.69,982.1,Retail Store
ORD-001233,2023-01-17,CUST-0468,Michael Thomas,Office Supplies,Stapler Deluxe,Europe,1,225.11,0.15,191.34,52.03,Partner
ORD-001234,2023-06-02,CUST-0356,James Jones,Clothing,Winter Jacket,Latin America,12,304.46,0.12,3215.1,1059.87,Retail Store
ORD-001235,2024-05-22,CUST-0021,Richard Williams,Furniture,Standing Desk,North America,9,477.45,0.1,3867.35,1707.18,Partner
ORD-001236,2023-02-11,CUST-0263,Jessica Jones,Furniture,Conference Table,Middle East,19,378.41,0.03,6974.1,2441.32,Phone
ORD-001237,2023-12-10,CUST-0492,Thomas Jones,Electronics,Laptop Pro 15,Asia Pacific,15,204.04,0.12,2693.33,679.84,Retail Store
ORD-001238,2023-01-14,CUST-0103,James Anderson,Furniture,Conference Table,Asia Pacific,8,430.3,0.11,3063.74,713.12,Online
ORD-001239,2022-11-23,CUST-0079,Anna Miller,Food & Beverage,Bottled Water Case,North America,12,58.96,0.14,608.47,201.88,Partner
ORD-001240,2022-07-16,CUST-0109,Michael Thomas,Clothing,Winter Jacket,Latin America,13,72.97,0.19,768.37,314.99,Retail Store
ORD-001241,2024-03-17,CUST-0396,Sarah Thomas,Office Supplies,Stapler Deluxe,Latin America,18,45.11,0.12,714.54,162.82,Phone
ORD-001242,2023-04-27,CUST-0301,Richard Anderson,Electronics,Wireless Headphones,Middle East,12,187.52,0.13,1957.71,880.03,Retail Store
ORD-001243,2024-10-20,CUST-0307,Emily Jones,Clothing,Business Shirt,Europe,7,31.68,0.08,204.02,86.13,Retail Store
ORD-001244,2023-09-30,CUST-0197,Jennifer Anderson,Furniture,Bookshelf Unit,Europe,13,340.88,0.12,3899.67,1449.48,Direct Sales
ORD-001245,2024-11-25,CUST-0489,Jessica Williams,Clothing,Corporate Polo,Europe,4,237.81,0.02,932.22,227.63,Partner
ORD-001246,2022-09-21,CUST-0052,Thomas Wilson,Clothing,Business Shirt,Europe,19,258.42,0.17,4075.28,1819.71,Direct Sales
ORD-001247,2024-05-20,CUST-0335,Jennifer Anderson,Clothing,Winter Jacket,North America,9,373.61,0.03,3261.62,677.97,Direct Sales
ORD-001248,2023-11-18,CUST-0466,Michael Taylor,Clothing,Work Boots,Asia Pacific,18,486.17,0.03,8488.53,3364.41,Partner
ORD-001249,2022-01-15,CUST-0218,Anna Smith,Food & Beverage,Energy Drink Pack,North America,11,474.62,0.18,4281.07,1595.34,Retail Store
ORD-001250,2024-08-09,CUST-0264,James Smith,Food & Beverage,Energy Drink Pack,Latin America,10,29.52,0.22,230.26,71.82,Online
ORD-001251,2023-11-23,CUST-0026,Maria Johnson,Food & Beverage,Bottled Water Case,Asia Pacific,10,385.75,0.01,3818.93,1412.35,Partner
ORD-001252,2023-10-27,CUST-0151,Jessica Garcia,Office Supplies,Whiteboard Kit,North America,10,321.63,0.15,2733.86,937.24,Partner
ORD-001253,2022-06-22,CUST-0019,Richard Thomas,Food & Beverage,Energy Drink Pack,Europe,18,56.34,0.18,831.58,216.31,Retail Store
ORD-001254,2023-05-15,CUST-0221,Anna Martinez,Office Supplies,Stapler Deluxe,Latin America,17,288.84,0.01,4861.18,1711.25,Phone
ORD-001255,2024-11-15,CUST-0020,James Taylor,Furniture,Standing Desk,North America,3,175.51,0.16,442.29,158.96,Partner
ORD-001256,2024-06-06,CUST-0206,James Smith,Electronics,Wireless Headphones,Asia Pacific,4,398.89,0.14,1372.18,207.92,Online
